Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1.0,1.0,2.0,0.48105060333866184,1.0,1.0,0.5689700678176347,1.0,1.0,1.0,-0.6407482379983275,1.0338276314511894,0.08206078396432774,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,8.0,8.0,7.0,0.38188972135595795,0.0,0.0,1.084783567685335,8.0,3.0,2.0,0.0,10.8,1.4,1.74,0.0
1.0,18.0,2.0,-0.3538681687346033,1.0,1.0,0.8061961393035717,1.0,19.0,38.0,0.7981110901389623,0.13545682818726873,0.35738268288316416,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,5.0,8.0,5.0,0.7831561380543258,0.0,0.0,-0.7723604430194749,6.0,2.0,1.0,0.0,13.9,-0.3,0.79,1.0
1.0,1.0,2.0,-2.1715312745088364,1.0,1.0,0.25266863916971877,1.0,39.0,1.0,-0.9285201036257854,-0.7629139750766519,0.5056329361471554,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-2.6295044537242847,0.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,1.0,1.0,0.48105060333866184,1.0,1.0,-0.06363278947819721,1.0,19.0,1.0,0.7981110901389623,-0.46345704065534504,-0.26385647365164866,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.130920365859577,0.0,0.0,1.084783567685335,9.0,3.0,3.0,0.0,11.1,0.6,2.02,0.0
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,0.023350103399979224,1.0,19.0,39.0,-0.3529763723708695,-1.0623709094979588,-0.3838685834367834,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,5.0,7.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,7.0,0.0,0.0,0.0,16.2,0.3,-0.92,1.0
1.0,39.0,1.0,-2.1715312745088364,1.0,1.0,-2.3963558257565776,1.0,1.0,19.0,-1.5040638348807014,-0.46345704065534504,0.20207289374946147,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,6.0,9.0,5.0,0.8170796273887291,0.0,0.0,-0.15331243945120493,7.0,3.0,2.0,0.0,9.4,-0.8,-3.12,0.0
1.0,1.0,2.0,0.48105060333866184,1.0,1.0,0.3317439963316977,1.0,19.0,38.0,0.22256735888404638,0.13545682818726873,-0.04501086169052139,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,8.0,8.0,8.0,0.7124256627920953,0.0,0.0,1.084783567685335,8.0,3.0,3.0,0.0,9.4,-0.8,-3.12,1.0
1.0,17.0,1.0,-0.13863415100466808,1.0,1.0,1.5969497109233615,1.0,38.0,38.0,0.22256735888404638,0.13545682818726873,2.298755047054458,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,6.0,7.0,6.0,1.3501630312150628,0.0,0.0,-0.15331243945120493,6.0,3.0,3.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,1.0,-0.3538681687346033,1.0,1.0,2.1504772110572143,1.0,9.0,19.0,-0.6407482379983275,-1.0623709094979588,1.7057540339985007,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,5.0,8.0,3.0,-0.4720129673185883,0.0,0.0,-0.7723604430194749,8.0,2.0,1.0,0.0,7.6,2.6,0.32,1.0
1.0,17.0,1.0,-0.13863415100466808,1.0,1.0,0.9643468536275297,1.0,38.0,38.0,-0.3529763723708695,0.13545682818726873,0.7668357633265651,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,11.0,5.0,-0.25490263557840864,0.0,0.0,-0.15331243945120493,6.0,3.0,1.0,0.0,9.4,-0.8,-3.12,1.0
1.0,1.0,2.0,0.48105060333866184,1.0,1.0,0.3317439963316977,1.0,38.0,38.0,-0.6407482379983275,0.4349137626085756,-0.04501086169052139,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.7887535137945023,0.0,0.0,1.084783567685335,8.0,3.0,3.0,0.0,9.4,-0.8,-3.12,1.0
1.0,1.0,1.0,-0.13863415100466808,1.0,1.0,-1.0125370754219452,1.0,19.0,38.0,-0.3529763723708695,-0.16400010623403813,-1.0474649551898807,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,10.0,5.0,-0.45262811627035804,0.0,0.0,-0.15331243945120493,10.0,2.0,1.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,1.0,-0.13863415100466808,1.0,1.0,-0.8543863610979872,1.0,1.0,19.0,-0.6407482379983275,-0.7629139750766519,0.011465425267188776,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,6.0,6.0,0.1386098407006671,0.0,0.0,-0.15331243945120493,7.0,3.0,1.0,0.0,9.4,-0.8,-3.12,0.0
1.0,7.0,1.0,0.48105060333866184,1.0,1.0,-0.2217835038021552,1.0,19.0,38.0,-0.6407482379983275,1.0338276314511894,0.20207289374946147,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,7.0,8.0,6.0,1.0303129889192626,0.0,0.0,0.46573556411706507,8.0,3.0,3.0,0.0,7.6,2.6,0.32,1.0
1.0,17.0,2.0,1.1267526565284676,1.0,1.0,0.023350103399979224,1.0,3.0,1.0,-0.6407482379983275,-0.46345704065534504,-0.8568574867076079,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,6.0,6.0,6.0,0.40999775537589217,0.0,0.0,-0.15331243945120493,6.0,3.0,2.0,0.0,16.2,0.3,-0.92,1.0
1.0,17.0,2.0,0.48105060333866184,1.0,1.0,1.3597236394374246,1.0,1.0,37.0,-1.5040638348807014,-1.6612847783405724,0.3079659317951684,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,8.0,8.0,7.0,0.8546862384222949,0.0,0.0,1.084783567685335,8.0,3.0,3.0,0.0,10.8,1.4,1.74,1.0
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,0.023350103399979224,1.0,19.0,38.0,0.22256735888404638,-0.7629139750766519,-0.10148714864823155,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,5.0,9.0,2.0,0.07076286203186118,0.0,0.0,-0.7723604430194749,9.0,1.0,1.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,2.0,0.48105060333866184,1.0,1.0,0.6480454249796137,1.0,1.0,37.0,-0.6407482379983275,-1.0623709094979588,-0.023832254081380205,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.6581238487932388,0.0,0.0,1.084783567685335,9.0,3.0,3.0,0.0,16.2,0.3,-0.92,1.0
1.0,18.0,1.0,-0.4200940203438141,1.0,1.0,1.0434222107895086,1.0,1.0,37.0,0.22256735888404638,0.13545682818726873,0.37150175462259294,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6990903500832089,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,
1.0,44.0,1.0,-0.6944582627248305,1.0,1.0,1.3597236394374246,1.0,38.0,37.0,0.7981110901389623,0.7343706970298824,1.6139800676922207,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,8.0,6.0,0.5287299680463027,0.0,0.0,-0.15331243945120493,10.0,3.0,2.0,0.0,16.2,0.3,-0.92,1.0
1.0,1.0,1.0,0.8831361309660133,1.0,1.0,0.023350103399979224,1.0,3.0,1.0,-0.6407482379983275,-0.7629139750766519,-2.268764660650367,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,7.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,6.0,0.0,0.0,0.0,15.5,2.8,-4.06,1.0
1.0,43.0,1.0,1.6423682154858947,1.0,1.0,-1.0125370754219452,1.0,37.0,37.0,0.7981110901389623,0.7343706970298824,0.07500124809461234,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,9.0,9.0,5.0,-0.17348626117584082,0.0,0.0,-1.391408446587745,4.0,1.0,1.0,0.0,10.8,1.4,1.74,0.0
1.0,39.0,1.0,-0.39407672149733847,1.0,1.0,1.3597236394374246,1.0,19.0,19.0,-0.6407482379983275,-0.7629139750766519,0.20207289374946147,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,4.0,12.0,2.0,-0.33631900998097575,0.0,0.0,-0.7723604430194749,9.0,1.0,1.0,0.0,9.4,-0.8,-3.12,
1.0,42.0,1.0,-0.5005111258692845,1.0,1.0,0.5689700678176347,1.0,19.0,3.0,0.7981110901389623,-1.6612847783405724,2.3128741187938866,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,14.0,5.0,0.7492326487199225,0.0,0.0,-0.15331243945120493,10.0,2.0,2.0,0.0,16.2,0.3,-0.92,0.0
1.0,43.0,1.0,1.6423682154858947,1.0,1.0,0.5689700678176347,1.0,37.0,37.0,-0.6407482379983275,0.7343706970298824,-1.9157878671646773,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,6.0,10.0,4.0,-0.031007605971348048,0.0,0.0,-0.7723604430194749,6.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,39.0,1.0,1.315969375411927,1.0,1.0,0.023350103399979224,1.0,37.0,37.0,-0.3529763723708695,-0.46345704065534504,-0.7509644486619009,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,7.0,11.0,1.0,-0.7434008819938126,0.0,0.0,0.46573556411706507,7.0,0.0,2.0,0.0,16.2,0.3,-0.92,1.0
1.0,1.0,1.0,-0.13863415100466808,1.0,1.0,-0.37993421812611317,1.0,19.0,19.0,0.7981110901389623,0.7343706970298824,-0.5038806932219181,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,6.0,8.0,6.0,0.6813856700511166,0.0,0.0,-0.15331243945120493,9.0,3.0,2.0,0.0,11.1,0.6,2.02,
1.0,1.0,2.0,-0.13863415100466808,1.0,1.0,-1.249763146907882,1.0,19.0,19.0,0.7981110901389623,0.7343706970298824,-0.715666769313332,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,6.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,0.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,1.0,2.0,1.315969375411927,1.0,1.0,-0.6962356467740292,1.0,38.0,37.0,-0.3529763723708695,-1.0623709094979588,-0.6380118747464807,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,6.0,11.0,3.0,0.4778447340446981,0.0,0.0,-0.15331243945120493,10.0,2.0,1.0,0.0,9.4,-0.8,-3.12,1.0
1.0,1.0,1.0,-0.10079080722797619,1.0,1.0,1.9923264967332566,1.0,19.0,39.0,-0.6407482379983275,0.4349137626085756,1.8610638231322034,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,7.0,6.0,1.224161499401566,0.0,0.0,-0.15331243945120493,6.0,3.0,3.0,0.0,11.1,0.6,2.02,1.0
1.0,43.0,1.0,1.1267526565284676,1.0,1.0,0.3317439963316977,1.0,38.0,37.0,0.7981110901389623,-0.46345704065534504,0.053822640485472154,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,6.0,6.0,0.0029158833630552714,0.0,0.0,-0.15331243945120493,7.0,3.0,2.0,0.0,15.5,2.8,-4.06,1.0
1.0,17.0,2.0,0.8831361309660133,1.0,1.0,-0.7753110039360082,1.0,38.0,38.0,0.22256735888404638,0.4349137626085756,-0.5885951236584839,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,6.0,10.0,5.0,0.07076286203186118,0.0,0.0,-0.15331243945120493,11.0,2.0,2.0,0.0,11.1,0.6,2.02,1.0
1.0,1.0,1.0,-0.13863415100466808,1.0,1.0,-0.5380849324500712,1.0,38.0,38.0,0.22256735888404638,0.4349137626085756,-0.0308917899510936,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,6.0,11.0,4.0,0.37607426604148886,0.0,0.0,-0.15331243945120493,7.0,3.0,1.0,0.0,7.6,2.6,0.32,0.0
1.0,39.0,1.0,-0.39407672149733847,1.0,1.0,0.023350103399979224,1.0,3.0,1.0,-0.3529763723708695,-0.46345704065534504,-1.2098342801932978,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,6.0,7.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,16.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0
1.0,17.0,1.0,-0.13863415100466808,1.0,1.0,-1.40791386123184,1.0,19.0,38.0,-0.3529763723708695,-0.46345704065534504,-0.8568574867076079,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,6.0,6.0,6.0,0.07076286203186118,0.0,0.0,-0.15331243945120493,7.0,3.0,2.0,0.0,11.1,0.6,2.02,1.0
1.0,1.0,2.0,0.6135023065570835,1.0,1.0,-0.06363278947819721,1.0,38.0,37.0,0.22256735888404638,0.13545682818726873,-0.574476051919056,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,7.0,9.0,7.0,-0.06040796339449836,0.0,0.0,1.084783567685335,8.0,3.0,3.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,2.0,0.48105060333866184,1.0,1.0,-0.06363278947819721,1.0,1.0,37.0,-0.6407482379983275,0.13545682818726873,-0.37680904756707,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,8.0,8.0,7.0,0.7220938572524,0.0,0.0,1.084783567685335,8.0,3.0,3.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,1.0,-0.5005111258692845,1.0,1.0,0.8061961393035717,1.0,19.0,38.0,0.7981110901389623,0.7343706970298824,0.4420971133197309,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,6.0,7.0,6.0,1.6990903500832089,0.0,0.0,-0.15331243945120493,8.0,3.0,3.0,0.0,12.4,0.5,1.79,1.0
1.0,1.0,2.0,-0.13863415100466808,1.0,1.0,0.3317439963316977,1.0,1.0,1.0,-0.9285201036257854,-1.0623709094979588,0.300906395925455,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,9.0,5.0,-0.01065351237070591,0.0,0.0,-0.15331243945120493,7.0,3.0,1.0,0.0,7.6,2.6,0.32,1.0
1.0,42.0,1.0,-0.4200940203438141,1.0,1.0,-0.2217835038021552,1.0,19.0,37.0,0.7981110901389623,-1.0623709094979588,0.5550496872351512,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,5.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,7.0,1.0,3.0,0.0,13.9,-0.3,0.79,0.0
1.0,1.0,2.0,1.1267526565284676,1.0,1.0,-0.933461718259966,1.0,19.0,19.0,0.7981110901389623,0.7343706970298824,-0.30621368886993205,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,0.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,39.0,1.0,1.315969375411927,1.0,1.0,-0.2217835038021552,1.0,37.0,19.0,0.22256735888404638,-1.0623709094979588,0.908026480720841,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,6.0,7.0,6.0,1.7572449032278996,0.0,0.0,-0.15331243945120493,10.0,3.0,3.0,0.0,9.4,-0.8,-3.12,1.0
1.0,18.0,2.0,0.48105060333866184,1.0,1.0,0.17359328200773974,1.0,38.0,37.0,0.7981110901389623,-0.46345704065534504,-0.12972529212708714,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,8.0,8.0,7.0,-0.01646896768517499,0.0,0.0,1.084783567685335,8.0,3.0,1.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,2.0,0.48105060333866184,1.0,1.0,0.3317439963316977,1.0,1.0,1.0,-0.6407482379983275,-0.46345704065534504,-0.05912993342994918,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.6503456773101378,0.0,0.0,1.084783567685335,8.0,3.0,2.0,0.0,9.4,-0.8,-3.12,0.0
1.0,1.0,1.0,0.8831361309660133,1.0,1.0,-2.3963558257565776,1.0,38.0,38.0,0.7981110901389623,1.0338276314511894,-1.9157878671646773,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,8.0,6.0,0.27430379803827964,0.0,0.0,-0.15331243945120493,10.0,2.0,3.0,0.0,11.1,0.6,2.02,1.0
1.0,17.0,2.0,0.48105060333866184,1.0,1.0,-0.45900957528809216,1.0,19.0,37.0,0.7981110901389623,0.13545682818726873,-0.412106726915639,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,8.0,8.0,7.0,0.25976515975210657,0.0,0.0,1.084783567685335,8.0,3.0,2.0,0.0,10.8,1.4,1.74,0.0
1.0,39.0,1.0,0.8831361309660133,1.0,1.0,0.5689700678176347,1.0,37.0,37.0,-0.06520450674341156,-0.16400010623403813,-0.5038806932219181,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,6.0,8.0,1.0,-0.7434008819938126,0.0,0.0,-0.15331243945120493,9.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,43.0,1.0,-0.3538681687346033,1.0,1.0,-0.1427081466401762,1.0,19.0,38.0,0.7981110901389623,0.7343706970298824,0.18089428614031927,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,5.0,5.0,5.0,0.3150119852395632,0.0,0.0,-0.7723604430194749,6.0,1.0,2.0,0.0,16.2,0.3,-0.92,0.0
1.0,1.0,1.0,-0.3538681687346033,1.0,1.0,1.4387989965994037,1.0,38.0,37.0,0.7981110901389623,0.4349137626085756,0.3503231470134508,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,5.0,7.0,2.0,-0.7434008819938126,0.0,0.0,-0.7723604430194749,6.0,1.0,1.0,0.0,7.6,2.6,0.32,0.0
1.0,51.0,1.0,1.315969375411927,1.0,1.0,-0.2217835038021552,1.0,37.0,37.0,0.22256735888404638,0.4349137626085756,-0.48270208561277694,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,7.0,7.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,0.0,0.0,0.0,0.0,8.9,1.4,3.51,1.0
1.0,7.0,1.0,1.6423682154858947,1.0,1.0,-1.0125370754219452,1.0,37.0,37.0,0.7981110901389623,0.13545682818726873,-0.5038806932219181,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,5.0,7.0,5.0,-0.09206988677327373,0.0,0.0,-0.7723604430194749,8.0,2.0,2.0,0.0,12.4,0.5,1.79,1.0
1.0,17.0,2.0,-0.10079080722797619,1.0,1.0,0.25266863916971877,1.0,19.0,19.0,-0.6407482379983275,0.13545682818726873,-0.28503508126079086,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,1.0,0.0,0.0,6.0,8.0,6.0,0.1386098407006671,0.0,0.0,-0.15331243945120493,6.0,3.0,3.0,0.0,11.1,0.6,2.02,
1.0,17.0,2.0,0.8831361309660133,1.0,1.0,-0.6171602896120502,1.0,1.0,19.0,0.7981110901389623,0.13545682818726873,-0.5462379084402005,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,6.0,10.0,4.0,0.7220938572524,0.0,0.0,-0.15331243945120493,7.0,2.0,2.0,0.0,11.1,0.6,2.02,0.0
1.0,39.0,1.0,-0.3538681687346033,1.0,1.0,0.023350103399979224,1.0,37.0,37.0,0.7981110901389623,0.7343706970298824,0.908026480720841,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,5.0,8.0,4.0,0.27430379803827964,0.0,0.0,-0.7723604430194749,8.0,2.0,1.0,0.0,9.4,-0.8,-3.12,1.0
1.0,17.0,1.0,-0.13863415100466808,1.0,1.0,-1.0125370754219452,1.0,19.0,37.0,0.7981110901389623,0.7343706970298824,-0.9980482041018838,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,7.0,6.0,-0.0455462442575211,0.0,0.0,-0.15331243945120493,8.0,3.0,2.0,0.0,13.9,-0.3,0.79,1.0
1.0,1.0,2.0,1.1267526565284676,1.0,1.0,0.8061961393035717,1.0,19.0,19.0,-0.6407482379983275,0.7343706970298824,0.47739479266829987,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,6.0,7.0,6.0,0.6813856700511166,0.0,0.0,-0.15331243945120493,7.0,3.0,2.0,0.0,16.2,0.3,-0.92,1.0
1.0,1.0,2.0,0.48105060333866184,1.0,1.0,0.023350103399979224,1.0,38.0,19.0,0.22256735888404638,0.7343706970298824,-0.8215598073590389,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,8.0,8.0,7.0,0.4877310080792955,0.0,0.0,1.084783567685335,8.0,3.0,2.0,0.0,10.8,1.4,1.74,1.0
1.0,17.0,2.0,-0.10079080722797619,1.0,1.0,-0.933461718259966,1.0,1.0,19.0,-0.6407482379983275,0.13545682818726873,-0.7509644486619009,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,6.0,12.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,1.0
1.0,1.0,1.0,-0.4200940203438141,1.0,1.0,2.348165603962162,1.0,19.0,19.0,-0.6407482379983275,-0.7629139750766519,2.3728801736864535,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,5.0,6.0,5.0,2.207942690099255,0.0,0.0,-0.7723604430194749,8.0,2.0,3.0,0.0,12.4,0.5,1.79,1.0
1.0,1.0,1.0,0.8831361309660133,1.0,1.0,-0.6962356467740292,1.0,19.0,37.0,-0.3529763723708695,0.13545682818726873,-0.5674165160493427,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,7.0,4.0,-0.33631900998097575,0.0,0.0,-0.7723604430194749,7.0,1.0,1.0,0.0,9.4,-0.8,-3.12,
1.0,17.0,2.0,1.315969375411927,1.0,1.0,-0.45900957528809216,1.0,19.0,38.0,-0.9285201036257854,-1.0623709094979588,-0.42622579865506677,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,7.0,10.0,6.0,0.7492326487199225,0.0,0.0,0.46573556411706507,9.0,3.0,2.0,0.0,12.4,0.5,1.79,1.0
1.0,1.0,1.0,-0.13863415100466808,1.0,1.0,0.3317439963316977,1.0,19.0,1.0,0.7981110901389623,0.7343706970298824,0.39973989810144855,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,6.0,6.0,0.40999775537589217,0.0,0.0,-0.15331243945120493,8.0,3.0,1.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,1.0,1.1267526565284676,1.0,1.0,-1.0125370754219452,1.0,36.0,37.0,-1.7918357005081593,-1.9607417127618794,-0.0308917899510936,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,9.0,5.0,0.3150119852395632,0.0,0.0,-0.15331243945120493,11.0,1.0,1.0,0.0,7.6,2.6,0.32,1.0
1.0,1.0,1.0,0.48105060333866184,1.0,1.0,-1.803290647041735,1.0,19.0,19.0,0.7981110901389623,0.13545682818726873,-1.5063347867212773,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,7.0,8.0,6.0,1.0206205633951475,0.0,0.0,1.084783567685335,9.0,3.0,3.0,0.0,11.1,0.6,2.02,0.0
1.0,1.0,1.0,0.48105060333866184,1.0,1.0,0.8061961393035717,1.0,38.0,38.0,0.7981110901389623,0.7343706970298824,0.908026480720841,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,8.0,8.0,7.0,1.0012357123469173,0.0,0.0,1.084783567685335,8.0,3.0,3.0,0.0,12.7,3.7,-1.7,0.0
1.0,44.0,1.0,-0.6944582627248305,1.0,1.0,-1.0125370754219452,1.0,1.0,19.0,0.7981110901389623,0.13545682818726873,-0.5038806932219181,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,15.0,3.0,-0.031007605971348048,0.0,0.0,-0.15331243945120493,12.0,1.0,0.0,0.0,13.9,-0.3,0.79,0.0
1.0,17.0,2.0,-0.4200940203438141,1.0,1.0,-0.6962356467740292,1.0,4.0,12.0,-1.2162919692532435,0.7343706970298824,-0.5391783725704871,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,5.0,5.0,1.210592103667805,0.0,0.0,-0.7723604430194749,5.0,2.0,3.0,0.0,8.9,1.4,3.51,1.0
1.0,39.0,1.0,-0.6944582627248305,1.0,1.0,2.348165603962162,1.0,1.0,41.0,0.7981110901389623,-1.0623709094979588,1.889301966611059,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,7.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,0.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,39.0,1.0,-2.1715312745088364,1.0,1.0,0.023350103399979224,1.0,1.0,1.0,-0.6407482379983275,-0.7629139750766519,0.20207289374946147,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,14.0,1.0,-0.7434008819938126,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,16.2,0.3,-0.92,1.0
1.0,39.0,2.0,0.8831361309660133,1.0,1.0,1.3597236394374246,1.0,34.0,34.0,-1.7918357005081593,-1.9607417127618794,-1.4216203562847116,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,5.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,7.6,2.6,0.32,
1.0,39.0,1.0,0.48105060333866184,1.0,1.0,0.5689700678176347,1.0,37.0,37.0,0.7981110901389623,-0.16400010623403813,0.39973989810144855,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,7.0,10.0,4.0,0.3150119852395632,0.0,0.0,0.46573556411706507,9.0,2.0,2.0,0.0,12.4,0.5,1.79,1.0
